Year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF
2023-24,Playoffs,203915,126,Spencer Dinwiddie,1610612747,LAL,3,15.0,1.0,3.0,0.333,0.0,1.0,0.0,0.7,0.7,1.0,0.0,1.3,1.3,1.7,0.7,0.0,0.3,2.7,4.0
2023-24,Playoffs,203109,129,Jae Crowder,1610612749,MIL,3,9.7,0.7,2.7,0.25,0.3,1.7,0.2,0.7,0.7,1.0,0.7,1.0,1.7,0.3,0.0,0.3,0.0,2.3,2.7
2023-24,Playoffs,1629642,129,Nassir Little,1610612756,PHX,3,2.0,1.0,1.3,0.75,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.0
2023-24,Playoffs,1628420,131,Monte Morris,1610612750,MIN,3,9.7,1.0,3.7,0.273,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,0.0,0.3,0.0,2.0,2.0
2023-24,Playoffs,1630631,132,Jose Alvarado,1610612740,NOP,3,15.7,0.7,5.3,0.125,0.3,3.7,0.091,0.0,0.0,0.0,0.0,0.7,0.7,1.7,0.7,0.0,0.7,1.7,-0.7
2023-24,Playoffs,1630568,132,Luka Garza,1610612750,MIN,3,2.0,0.7,0.7,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.7,2.0
2023-24,Playoffs,1630700,134,Dyson Daniels,1610612740,NOP,3,5.7,0.7,2.0,0.333,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.0,0.3,1.3,1.0
2023-24,Playoffs,1629216,134,Gabe Vincent,1610612747,LAL,3,14.3,0.7,2.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1.7,2.0,0.7,0.3,0.0,0.7,1.3,2.3
2023-24,Playoffs,204060,136,Joe Ingles,1610612753,ORL,4,10.8,0.5,1.5,0.333,0.0,0.8,0.0,0.3,0.5,0.5,0.3,1.8,2.0,2.0,0.8,0.0,0.0,1.3,4.8
2023-24,Playoffs,1631216,137,Caleb Houstan,1610612753,ORL,3,4.7,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.3
2023-24,Playoffs,203957,137,Dante Exum,1610612742,DAL,3,11.3,0.3,3.0,0.111,0.0,1.3,0.0,0.3,0.7,0.5,0.3,1.0,1.3,0.3,0.3,0.3,0.7,1.0,-0.3
2023-24,Playoffs,1629626,139,Bol Bol,1610612756,PHX,3,4.3,0.3,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.3,0.0,0.0,0.7,1.7
2023-24,Playoffs,1627741,139,Buddy Hield,1610612755,PHI,3,9.7,0.3,2.3,0.143,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.7,-0.7
2023-24,Playoffs,1629026,139,Kenrich Williams,1610612760,OKC,3,4.7,0.3,1.7,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,0.3,0.0,0.0,0.7,1.0
2023-24,Playoffs,202330,142,Gordon Hayward,1610612760,OKC,3,9.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.7,0.3,0.3,0.0,0.0,3.7
2023-24,Playoffs,203200,142,Justin Holiday,1610612743,DEN,3,9.0,0.0,2.3,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.7,0.0,0.0,0.0,0.0
2023-24,Playoffs,1631111,142,Wendell Moore Jr.,1610612750,MIN,3,1.7,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3
